Date,Open,High,Low,Close,Adj Close,Volume
2008-10-28,646.782166,781.178467,646.782166,772.778687,628.044739,161069915
2008-10-29,831.577087,839.976868,755.979187,772.778687,628.044739,116747860
2008-10-30,797.978027,848.376648,797.978027,848.376648,689.483948,98066988
2008-10-31,873.575928,932.374329,789.578247,873.575928,709.963562,212998727
2008-11-03,915.574768,1016.372009,898.775208,991.172668,805.535645,157963281
2008-11-04,949.173828,991.172668,915.574768,949.173828,771.402771,100196808
2008-11-05,1007.972229,1007.972229,890.375488,907.174988,737.269897,123095059
2008-11-06,839.976868,881.975708,823.177307,839.976868,682.657471,62885066
2008-11-07,755.979187,949.173828,755.979187,949.173828,771.402771,114685898
2008-11-10,1007.972229,1007.972229,915.574768,940.774048,764.576111,93857348
2008-11-11,923.974548,957.573608,890.375488,923.974548,750.923035,81642130
2008-11-12,932.374329,940.774048,890.375488,932.374329,757.749573,50400198
2008-11-13,865.176147,898.775208,839.976868,865.176147,703.136963,49566246
2008-11-14,881.975708,923.974548,865.176147,881.975708,716.790100,50577584
2008-11-17,831.577087,881.975708,831.577087,831.577087,675.830750,28562096
2008-11-18,823.177307,823.177307,772.778687,781.178467,634.871277,55569388
2008-11-19,789.578247,814.777527,755.979187,789.578247,641.697876,30174641
2008-11-20,755.979187,772.778687,739.179626,755.979187,614.391541,28497809
2008-11-21,739.179626,873.575928,713.980347,856.776367,696.310425,111618552
2008-11-24,865.176147,865.176147,806.377747,806.377747,655.351013,63810091
2008-11-25,831.577087,881.975708,831.577087,831.577087,675.830750,122790288
2008-11-26,839.976868,865.176147,839.976868,839.976868,682.657471,46427469
2008-11-27,881.975708,881.975708,831.577087,831.577087,675.830750,59248061
2008-11-28,839.976868,865.176147,831.577087,856.776367,696.310425,33612235
2008-12-01,831.577087,881.975708,823.177307,831.577087,675.830750,58562923
2008-12-02,806.377747,823.177307,797.978027,806.377747,655.351013,26871573
2008-12-03,823.177307,856.776367,814.777527,823.177307,669.004211,25686422
2008-12-04,831.577087,839.976868,823.177307,831.577087,675.830750,17157020
2008-12-05,806.377747,839.976868,789.578247,806.377747,655.351013,37139118
2008-12-09,831.577087,856.776367,831.577087,831.577087,675.830750,61693366
2008-12-10,856.776367,923.974548,839.976868,915.574768,744.096497,172324987
2008-12-11,890.375488,949.173828,881.975708,890.375488,723.616760,179332323
2008-12-12,890.375488,907.174988,839.976868,839.976868,682.657471,74155019
2008-12-15,881.975708,1007.972229,873.575928,1007.972229,819.188721,249581283
2008-12-16,957.573608,1016.372009,949.173828,957.573608,778.229309,222651969
2008-12-17,965.973389,991.172668,957.573608,965.973389,785.056030,101540298
2008-12-18,974.373169,974.373169,932.374329,974.373169,791.882507,37715920
2008-12-19,932.374329,974.373169,915.574768,932.374329,757.749573,52891338
2008-12-22,898.775208,940.774048,881.975708,898.775208,730.443237,24530437
2008-12-23,923.974548,940.774048,873.575928,923.974548,750.923035,36992090
2008-12-24,907.174988,949.173828,898.775208,907.174988,737.269897,25169146
2008-12-30,915.574768,923.974548,898.775208,915.574768,744.096497,18740992
2008-12-31,915.574768,915.574768,915.574768,915.574768,744.096497,0
2009-01-05,957.573608,1049.971069,949.173828,1033.171509,839.668457,158999024
2009-01-06,1041.571289,1041.571289,965.973389,991.172668,805.535645,91663240
2009-01-07,1033.171509,1108.769409,999.572449,1033.171509,839.668457,302919657
2009-01-08,974.373169,1007.972229,965.973389,974.373169,791.882507,54473525
2009-01-09,991.172668,1049.971069,982.772888,1049.971069,853.321655,76111621
2009-01-12,1024.771729,1049.971069,999.572449,1024.771729,832.841919,43573224
2009-01-13,965.973389,1007.972229,949.173828,965.973389,785.056030,49471601
2009-01-14,965.973389,991.172668,957.573608,965.973389,785.056030,23985184
2009-01-15,940.774048,940.774048,881.975708,890.375488,723.616760,55419384
2009-01-16,940.774048,940.774048,898.775208,940.774048,764.576111,32547325
2009-01-19,940.774048,974.373169,923.974548,940.774048,764.576111,23675652
2009-01-20,932.374329,932.374329,898.775208,932.374329,757.749573,14060506
2009-01-21,915.574768,949.173828,898.775208,915.574768,744.096497,39051076
2009-01-22,923.974548,932.374329,898.775208,923.974548,750.923035,18048711
2009-01-23,890.375488,907.174988,873.575928,890.375488,723.616760,36366478
2009-01-27,940.774048,949.173828,907.174988,940.774048,764.576111,46311395
2009-01-28,923.974548,940.774048,915.574768,923.974548,750.923035,12639634
2009-01-29,923.974548,940.774048,907.174988,923.974548,750.923035,21195226
2009-01-30,932.374329,932.374329,898.775208,932.374329,757.749573,13881334
2009-02-02,907.174988,932.374329,890.375488,907.174988,737.269897,14248011
2009-02-03,898.775208,907.174988,890.375488,898.775208,730.443237,7921051
2009-02-04,898.775208,915.574768,898.775208,898.775208,730.443237,3991181
2009-02-05,907.174988,915.574768,890.375488,907.174988,737.269897,7103767
2009-02-06,932.374329,949.173828,907.174988,932.374329,757.749573,30927638
2009-02-09,915.574768,949.173828,915.574768,915.574768,744.096497,13989076
2009-02-10,873.575928,982.772888,873.575928,974.373169,791.882507,40541593
2009-02-11,974.373169,999.572449,940.774048,974.373169,791.882507,75163976
2009-02-12,932.374329,999.572449,932.374329,932.374329,757.749573,54525312
2009-02-13,965.973389,974.373169,940.774048,965.973389,785.056030,15442687
2009-02-16,940.774048,965.973389,923.974548,940.774048,764.576111,20642830
2009-02-17,932.374329,940.774048,915.574768,932.374329,757.749573,11894970
2009-02-18,923.974548,940.774048,915.574768,923.974548,750.923035,17096899
2009-02-19,957.573608,957.573608,923.974548,957.573608,778.229309,22834557
2009-02-20,957.573608,1007.972229,957.573608,957.573608,778.229309,112826323
2009-02-23,965.973389,1033.171509,965.973389,1033.171509,839.668457,87344073
2009-02-24,1033.171509,1058.370850,991.172668,1033.171509,839.668457,111248304
2009-02-25,1007.972229,1049.971069,999.572449,1007.972229,819.188721,50774613
2009-02-26,991.172668,1016.372009,965.973389,991.172668,805.535645,36678987
2009-02-27,1007.972229,1033.171509,974.373169,1007.972229,819.188721,40816005
2009-03-02,974.373169,1016.372009,965.973389,974.373169,791.882507,18869567
2009-03-03,974.373169,982.772888,932.374329,974.373169,791.882507,25188194
2009-03-04,974.373169,982.772888,957.573608,974.373169,791.882507,20354727
2009-03-05,949.173828,991.172668,949.173828,949.173828,771.402771,18643966
2009-03-06,957.573608,957.573608,940.774048,957.573608,778.229309,9831223
2009-03-10,915.574768,957.573608,907.174988,915.574768,744.096497,32387797
2009-03-11,898.775208,932.374329,890.375488,898.775208,730.443237,58556375
2009-03-12,898.775208,907.174988,890.375488,898.775208,730.443237,19363628
2009-03-13,907.174988,923.974548,898.775208,907.174988,737.269897,21405351
2009-03-16,907.174988,923.974548,898.775208,907.174988,737.269897,17902279
2009-03-17,898.775208,923.974548,890.375488,898.775208,730.443237,33114007
2009-03-18,890.375488,907.174988,890.375488,890.375488,723.616760,9904439
2009-03-19,898.775208,915.574768,898.775208,898.775208,730.443237,20771405
2009-03-20,940.774048,949.173828,898.775208,940.774048,764.576111,62924353
2009-03-23,957.573608,965.973389,932.374329,957.573608,778.229309,64148791
2009-03-24,965.973389,974.373169,949.173828,965.973389,785.056030,84458279
2009-03-25,940.774048,965.973389,940.774048,940.774048,764.576111,26172745
2009-03-27,949.173828,974.373169,949.173828,949.173828,771.402771,23931611
2009-03-30,923.974548,949.173828,907.174988,923.974548,750.923035,21724408
2009-03-31,915.574768,932.374329,907.174988,915.574768,744.096497,19346961
2009-04-01,923.974548,940.774048,915.574768,923.974548,750.923035,28098988
2009-04-02,965.973389,974.373169,932.374329,965.973389,785.056030,80323046
2009-04-03,1007.972229,1016.372009,949.173828,1007.972229,819.188721,256366589
2009-04-06,1058.370850,1142.368530,1016.372009,1058.370850,860.148254,376781217
2009-04-07,1016.372009,1075.170410,999.572449,1016.372009,826.015320,92292424
2009-04-08,1016.372009,1033.171509,991.172668,1016.372009,826.015320,66748863
2009-04-09,1016.372009,1016.372009,1016.372009,1016.372009,826.015320,0
2009-04-13,1075.170410,1083.570190,1033.171509,1075.170410,873.801331,139459200
2009-04-14,1100.369629,1108.769409,1066.770630,1100.369629,894.281006,173275013
2009-04-15,1100.369629,1226.366211,1083.570190,1201.166870,976.199951,372335856
2009-04-16,1226.366211,1268.364990,1209.566650,1226.366211,996.679810,257222565
2009-04-17,1234.765991,1251.565552,1175.967529,1192.767090,969.373413,84009458
2009-04-20,1217.966431,1226.366211,1167.567871,1217.966431,989.853088,102098647
2009-04-22,1175.967529,1217.966431,1100.369629,1100.369629,894.281006,77453325
2009-04-23,1083.570190,1108.769409,1058.370850,1083.570190,880.627869,37252812
2009-04-24,1066.770630,1091.969849,1041.571289,1066.770630,866.974792,55954518
2009-04-27,1075.170410,1125.568970,1075.170410,1075.170410,873.801331,61815394
2009-04-28,1083.570190,1108.769409,1058.370850,1083.570190,880.627869,42106517
2009-04-29,1125.568970,1133.968750,1083.570190,1125.568970,914.760803,56294408
2009-04-30,1201.166870,1201.166870,1142.368530,1201.166870,976.199951,97815790
2009-05-01,1150.768311,1201.166870,1150.768311,1150.768311,935.240479,46620332
2009-05-04,1209.566650,1234.765991,1159.168091,1209.566650,983.026611,117382996
2009-05-05,1285.164551,1318.763672,1226.366211,1285.164551,1044.465576,313309825
2009-05-06,1276.764771,1394.361572,1268.364990,1385.961792,1126.384644,272520010
2009-05-07,1453.159912,1486.759033,1427.960693,1453.159912,1180.997192,204155031
2009-05-08,1461.559692,1621.155273,1444.760132,1604.355835,1303.875366,146457607
2009-05-11,1604.355835,1784.950806,1587.556274,1604.355835,1303.875366,155480475
2009-05-12,1604.355835,1721.952515,1545.557373,1721.952515,1399.447510,146018905
2009-05-13,1671.553955,1763.951416,1654.754395,1671.553955,1358.487915,107366649
2009-05-14,1629.555054,1629.555054,1478.359253,1478.359253,1201.476807,114637683
2009-05-15,1553.957153,1570.756714,1285.164551,1419.560913,1153.690918,76751519
2009-05-18,1385.961792,1503.558594,1343.963013,1461.559692,1187.823608,68559627
2009-05-19,1587.556274,1629.555054,1520.358154,1587.556274,1290.222290,169339190
2009-05-20,1579.156494,1629.555054,1570.756714,1579.156494,1283.395752,68328668
2009-05-21,1579.156494,1579.156494,1579.156494,1579.156494,1283.395752,0
2009-05-22,1595.956055,1621.155273,1553.957153,1595.956055,1297.048950,78452162
2009-05-25,1646.354614,1671.553955,1595.956055,1646.354614,1338.008423,121976575
2009-05-26,1604.355835,1700.953125,1595.956055,1604.355835,1303.875366,109283368
2009-05-27,1646.354614,1679.953735,1621.155273,1646.354614,1338.008423,95746686
2009-05-28,1646.354614,1654.754395,1621.155273,1646.354614,1338.008423,40132058
2009-05-29,1663.154175,1700.953125,1637.954834,1663.154175,1351.661499,98767602
2009-06-01,1679.953735,2036.943848,1671.553955,1994.945068,1621.311035,483425822
2009-06-02,2015.944458,2036.943848,1805.950195,1847.949097,1501.846069,251099182
2009-06-03,1826.949707,1931.946777,1805.950195,1826.949707,1484.779663,81332003
2009-06-04,1889.947876,1910.947388,1763.951416,1889.947876,1535.978882,88163143
2009-06-05,1952.946167,1994.945068,1910.947388,1952.946167,1587.178223,135165034
2009-06-08,1952.946167,1952.946167,1805.950195,1847.949097,1501.846069,88444104
2009-06-09,1910.947388,1910.947388,1805.950195,1910.947388,1553.045532,82207622
2009-06-10,1994.945068,1994.945068,1931.946777,1994.945068,1621.311035,119364599
2009-06-11,1952.946167,1973.945557,1889.947876,1952.946167,1587.178223,64347606
2009-06-12,1952.946167,2015.944458,1931.946777,1952.946167,1587.178223,67310783
2009-06-15,1868.948486,1952.946167,1847.949097,1868.948486,1518.912476,58426014
2009-06-16,1847.949097,1847.949097,1763.951416,1847.949097,1501.846069,75076473
2009-06-17,1826.949707,1847.949097,1784.950806,1826.949707,1484.779663,46329848
2009-06-18,1805.950195,1805.950195,1663.154175,1679.953735,1402.367310,83513611
2009-06-19,1679.953735,1763.951416,1637.954834,1679.953735,1402.367310,71075173
2009-06-22,1654.754395,1721.952515,1654.754395,1654.754395,1381.331665,24058996
2009-06-23,1553.957153,1587.556274,1537.157593,1553.957153,1297.189575,78743836
2009-06-24,1553.957153,1721.952515,1545.557373,1721.952515,1437.426025,99831322
2009-06-25,1742.951904,1784.950806,1721.952515,1742.951904,1454.955811,61618960
2009-06-26,1721.952515,1805.950195,1721.952515,1721.952515,1437.426025,30114520
2009-06-29,1721.952515,1763.951416,1679.953735,1721.952515,1437.426025,14181343
2009-06-30,1700.953125,1784.950806,1679.953735,1700.953125,1419.896729,33824146
2009-07-01,1721.952515,1721.952515,1671.553955,1721.952515,1437.426025,12443200
2009-07-02,1763.951416,1805.950195,1721.952515,1742.951904,1454.955811,60504643
2009-07-03,1721.952515,1742.951904,1679.953735,1721.952515,1437.426025,15428401
2009-07-06,1612.755493,1679.953735,1595.956055,1612.755493,1346.272217,48994802
2009-07-07,1679.953735,1700.953125,1604.355835,1679.953735,1402.367310,82700493
2009-07-08,1679.953735,1679.953735,1679.953735,1679.953735,1402.367310,0
2009-07-09,1637.954834,1742.951904,1621.155273,1637.954834,1367.307983,83913026
2009-07-10,1637.954834,1654.754395,1612.755493,1621.155273,1353.284302,24612583
2009-07-13,1553.957153,1612.755493,1520.358154,1553.957153,1297.189575,46896530
2009-07-14,1570.756714,1595.956055,1537.157593,1570.756714,1311.213135,57092049
2009-07-15,1629.555054,1629.555054,1579.156494,1629.555054,1360.295898,73622862
2009-07-16,1595.956055,1679.953735,1579.156494,1595.956055,1332.248779,54748532
2009-07-17,1595.956055,1612.755493,1528.757813,1595.956055,1332.248779,66122060
2009-07-20,1595.956055,1595.956055,1595.956055,1595.956055,1332.248779,0
2009-07-21,1700.953125,1700.953125,1629.555054,1700.953125,1419.896729,78534307
2009-07-22,1663.154175,1721.952515,1654.754395,1663.154175,1388.343506,61395144
2009-07-23,1784.950806,1784.950806,1679.953735,1784.950806,1490.015137,114599586
2009-07-24,1763.951416,1826.949707,1742.951904,1763.951416,1472.485352,86410714
2009-07-27,1784.950806,1826.949707,1763.951416,1784.950806,1490.015137,35328354
2009-07-28,1805.950195,1826.949707,1763.951416,1805.950195,1507.544678,45373869
2009-07-29,1742.951904,1805.950195,1663.154175,1742.951904,1454.955811,71746620
2009-07-30,1784.950806,1784.950806,1700.953125,1784.950806,1490.015137,47862628
2009-07-31,1847.949097,1889.947876,1805.950195,1847.949097,1542.603760,106107686
2009-08-03,1931.946777,1952.946167,1847.949097,1931.946777,1612.722290,130008940
2009-08-04,1931.946777,2036.943848,1910.947388,1931.946777,1612.722290,153501849
2009-08-05,1931.946777,1994.945068,1910.947388,1931.946777,1612.722290,75618750
2009-08-06,1973.945557,2099.942139,1931.946777,2078.942627,1735.429199,197372106
2009-08-07,1994.945068,2057.943359,1973.945557,1994.945068,1665.310791,71329346
2009-08-10,2015.944458,2057.943359,1994.945068,2015.944458,1682.840576,58203985
2009-08-11,2015.944458,2267.937500,1973.945557,2267.937500,1893.195557,373497198
2009-08-12,2225.938721,2246.937988,2099.942139,2183.939697,1823.077271,245186519
2009-08-13,2288.937012,2330.935791,2225.938721,2288.937012,1910.725098,259101783
2009-08-14,2225.938721,2309.936279,2204.939209,2225.938721,1858.136475,117662171
2009-08-18,2162.940430,2162.940430,2036.943848,2162.940430,1805.547729,187939703
2009-08-19,2162.940430,2183.939697,1994.945068,1994.945068,1665.310791,136096012
2009-08-20,2057.943359,2099.942139,2015.944458,2057.943359,1717.899658,68619152
2009-08-21,2036.943848,2078.942627,1994.945068,2036.943848,1700.370117,38914167
2009-08-24,2120.941650,2141.940918,2078.942627,2120.941650,1770.488403,56442031
2009-08-25,2099.942139,2099.942139,2057.943359,2099.942139,1752.958740,35047989
2009-08-26,2078.942627,2099.942139,2057.943359,2078.942627,1735.429199,36512911
2009-08-27,1994.945068,2057.943359,1973.945557,1994.945068,1665.310791,66161347
2009-08-28,2015.944458,2015.944458,1973.945557,2015.944458,1682.840576,24117926
2009-08-31,1910.947388,2015.944458,1889.947876,1910.947388,1595.192627,55847967
2009-09-01,1889.947876,1973.945557,1847.949097,1889.947876,1577.662842,60812390
2009-09-02,1847.949097,1889.947876,1805.950195,1847.949097,1542.603760,101830187
2009-09-03,1910.947388,1931.946777,1826.949707,1910.947388,1595.192627,90804288
2009-09-04,1952.946167,1973.945557,1910.947388,1952.946167,1630.251587,73129991
2009-09-07,1931.946777,1952.946167,1910.947388,1931.946777,1612.722290,23943517
2009-09-08,1952.946167,2120.941650,1889.947876,2120.941650,1770.488403,177328101
2009-09-09,2057.943359,2120.941650,2036.943848,2057.943359,1717.899658,89826880
2009-09-10,2057.943359,2099.942139,2036.943848,2057.943359,1717.899658,63289839
2009-09-11,2057.943359,2078.942627,2036.943848,2057.943359,1717.899658,25049499
2009-09-14,2057.943359,2078.942627,1994.945068,2057.943359,1717.899658,63174360
2009-09-15,2078.942627,2141.940918,2036.943848,2078.942627,1735.429199,70273365
2009-09-16,2183.939697,2204.939209,2120.941650,2183.939697,1823.077271,164330124
2009-09-17,2162.940430,2225.938721,2120.941650,2162.940430,1805.547729,63721398
2009-09-24,2141.940918,2183.939697,2120.941650,2141.940918,1788.017944,40482068
2009-09-25,2099.942139,2120.941650,2078.942627,2099.942139,1752.958740,16704031
2009-09-28,2015.944458,2099.942139,2015.944458,2015.944458,1682.840576,20396395
2009-09-29,2036.943848,2078.942627,2036.943848,2036.943848,1700.370117,15734362
2009-09-30,2057.943359,2099.942139,2036.943848,2057.943359,1717.899658,24486389
2009-10-01,2078.942627,2120.941650,2078.942627,2078.942627,1735.429199,29971659
2009-10-02,2099.942139,2099.942139,2015.944458,2099.942139,1752.958740,51498443
2009-10-05,2078.942627,2120.941650,2057.943359,2078.942627,1735.429199,24752467
2009-10-06,2120.941650,2162.940430,2099.942139,2120.941650,1770.488403,45411370
2009-10-07,2183.939697,2204.939209,2141.940918,2183.939697,1823.077271,158928189
2009-10-08,2246.937988,2288.937012,2204.939209,2246.937988,1875.665649,173381563
2009-10-09,2204.939209,2267.937500,2162.940430,2204.939209,1840.606812,80589720
2009-10-12,2162.940430,2204.939209,2120.941650,2162.940430,1805.547729,32174100
2009-10-13,2162.940430,2225.938721,2141.940918,2162.940430,1805.547729,33904505
2009-10-14,2204.939209,2204.939209,2162.940430,2204.939209,1840.606812,26775142
2009-10-15,2204.939209,2246.937988,2183.939697,2204.939209,1840.606812,68628081
2009-10-16,2204.939209,2246.937988,2183.939697,2204.939209,1840.606812,20874980
2009-10-19,2225.938721,2225.938721,2183.939697,2225.938721,1858.136475,13070598
2009-10-20,2162.940430,2246.937988,2141.940918,2162.940430,1805.547729,44141692
2009-10-21,2162.940430,2204.939209,2141.940918,2162.940430,1805.547729,20146388
2009-10-22,2141.940918,2183.939697,2099.942139,2141.940918,1788.017944,33021148
2009-10-23,2162.940430,2183.939697,2120.941650,2162.940430,1805.547729,20145793
2009-10-26,2141.940918,2183.939697,2120.941650,2141.940918,1788.017944,10273497
2009-10-27,2078.942627,2141.940918,2057.943359,2078.942627,1735.429199,27259679
2009-10-28,2078.942627,2099.942139,1931.946777,1931.946777,1612.722290,42697010
2009-10-29,1910.947388,1931.946777,1763.951416,1910.947388,1595.192627,68345335
2009-10-30,1910.947388,2015.944458,1889.947876,1910.947388,1595.192627,69584655
2009-11-02,1889.947876,1889.947876,1784.950806,1889.947876,1577.662842,42599388
2009-11-03,1826.949707,1910.947388,1784.950806,1826.949707,1525.074097,32755069
2009-11-04,1973.945557,1994.945068,1889.947876,1973.945557,1647.781250,88396483
2009-11-05,1931.946777,1973.945557,1931.946777,1931.946777,1612.722290,35081323
2009-11-06,1952.946167,2015.944458,1931.946777,1952.946167,1630.251587,18871353
2009-11-09,1931.946777,1973.945557,1931.946777,1931.946777,1612.722290,14100388
2009-11-10,1973.945557,1973.945557,1847.949097,1847.949097,1542.603760,27267418
2009-11-11,1889.947876,1910.947388,1826.949707,1889.947876,1577.662842,55181877
2009-11-12,1889.947876,1952.946167,1889.947876,1889.947876,1577.662842,40888031
2009-11-13,1910.947388,1931.946777,1847.949097,1910.947388,1595.192627,14346228
2009-11-16,1994.945068,2015.944458,1931.946777,1994.945068,1665.310791,47377496
2009-11-17,2036.943848,2120.941650,1994.945068,2036.943848,1700.370117,83702902
2009-11-18,2057.943359,2099.942139,1994.945068,2057.943359,1717.899658,60025463
2009-11-19,1994.945068,2057.943359,1952.946167,1994.945068,1665.310791,40139201
2009-11-20,2015.944458,2036.943848,1952.946167,2015.944458,1682.840576,28372210
2009-11-23,2015.944458,2057.943359,1973.945557,2015.944458,1682.840576,19207672
2009-11-24,1973.945557,2015.944458,1952.946167,1973.945557,1647.781250,19050525
2009-11-25,1952.946167,1973.945557,1931.946777,1952.946167,1630.251587,14918268
2009-11-26,1889.947876,1973.945557,1868.948486,1889.947876,1577.662842,29755581
2009-11-30,1847.949097,1910.947388,1826.949707,1847.949097,1542.603760,24920924
2009-12-01,1931.946777,1931.946777,1847.949097,1931.946777,1612.722290,16808201
2009-12-02,1952.946167,2036.943848,1910.947388,2015.944458,1682.840576,70477537
2009-12-03,2036.943848,2057.943359,2015.944458,2036.943848,1700.370117,41979133
2009-12-04,2015.944458,2036.943848,1973.945557,1994.945068,1665.310791,16269495
2009-12-07,2015.944458,2015.944458,1889.947876,1889.947876,1577.662842,38631421
2009-12-08,1889.947876,1931.946777,1868.948486,1910.947388,1595.192627,24756634
2009-12-09,1910.947388,1910.947388,1868.948486,1910.947388,1595.192627,41868415
2009-12-10,1889.947876,1931.946777,1868.948486,1889.947876,1577.662842,15633168
2009-12-11,1889.947876,1910.947388,1868.948486,1889.947876,1577.662842,12539036
2009-12-14,1889.947876,1910.947388,1868.948486,1889.947876,1577.662842,11758062
2009-12-15,1847.949097,1889.947876,1847.949097,1847.949097,1542.603760,13455132
2009-12-16,1847.949097,1868.948486,1805.950195,1847.949097,1542.603760,22157753
2009-12-17,1826.949707,1868.948486,1805.950195,1826.949707,1525.074097,14496232
2009-12-21,1721.952515,1826.949707,1721.952515,1721.952515,1437.426025,28589478
2009-12-22,1763.951416,1805.950195,1742.951904,1763.951416,1472.485352,22269661
2009-12-23,1763.951416,1784.950806,1742.951904,1763.951416,1472.485352,13992647
2009-12-28,1784.950806,1847.949097,1784.950806,1847.949097,1542.603760,19876143
2009-12-29,1889.947876,1910.947388,1826.949707,1889.947876,1577.662842,32814594
2009-12-30,1847.949097,1889.947876,1847.949097,1847.949097,1542.603760,11258048
2010-01-04,1931.946777,1931.946777,1847.949097,1931.946777,1612.722290,39619544
2010-01-05,1931.946777,1994.945068,1931.946777,1931.946777,1612.722290,62041590
2010-01-06,1931.946777,1994.945068,1910.947388,1931.946777,1612.722290,30916328
2010-01-07,1973.945557,1994.945068,1931.946777,1973.945557,1647.781250,30624653
2010-01-08,1973.945557,1994.945068,1952.946167,1973.945557,1647.781250,15857579
2010-01-11,1952.946167,2015.944458,1952.946167,1952.946167,1630.251587,29232948
2010-01-12,1973.945557,1994.945068,1910.947388,1973.945557,1647.781250,31816948
2010-01-13,1910.947388,1952.946167,1910.947388,1910.947388,1595.192627,15627811
2010-01-14,1931.946777,1973.945557,1910.947388,1931.946777,1612.722290,23049444
2010-01-15,1868.948486,1952.946167,1847.949097,1868.948486,1560.133301,42913087
2010-01-18,1847.949097,1889.947876,1826.949707,1868.948486,1560.133301,35429547
2010-01-19,1868.948486,1910.947388,1847.949097,1868.948486,1560.133301,35651577
2010-01-20,1826.949707,1889.947876,1826.949707,1826.949707,1525.074097,64745831
2010-01-21,1826.949707,1847.949097,1784.950806,1826.949707,1525.074097,36665891
2010-01-22,1826.949707,1826.949707,1763.951416,1826.949707,1525.074097,27999581
2010-01-25,1847.949097,1847.949097,1784.950806,1847.949097,1542.603760,25428676
2010-01-26,1847.949097,1847.949097,1763.951416,1784.950806,1490.015137,41356496
2010-01-27,1784.950806,1826.949707,1742.951904,1784.950806,1490.015137,31704445
2010-01-28,1805.950195,1826.949707,1763.951416,1805.950195,1507.544678,21227965
2010-01-29,1784.950806,1784.950806,1742.951904,1784.950806,1490.015137,20049362
2010-02-01,1742.951904,1763.951416,1700.953125,1742.951904,1454.955811,44276815
2010-02-02,1721.952515,1784.950806,1721.952515,1721.952515,1437.426025,17305834
2010-02-03,1763.951416,1784.950806,1742.951904,1763.951416,1472.485352,20870218
2010-02-04,1721.952515,1763.951416,1721.952515,1721.952515,1437.426025,25129263
2010-02-05,1679.953735,1679.953735,1663.154175,1679.953735,1402.367310,49243023
2010-02-08,1663.154175,1671.553955,1629.555054,1663.154175,1388.343506,38542728
2010-02-09,1637.954834,1654.754395,1612.755493,1637.954834,1367.307983,24849494
2010-02-10,1637.954834,1679.953735,1629.555054,1637.954834,1367.307983,35948014
2010-02-11,1654.754395,1663.154175,1621.155273,1654.754395,1381.331665,21854768
2010-02-12,1700.953125,1700.953125,1654.754395,1700.953125,1419.896729,28459712
2010-02-15,1679.953735,1700.953125,1663.154175,1679.953735,1402.367310,10265163
2010-02-16,1763.951416,1763.951416,1679.953735,1763.951416,1472.485352,33912244
2010-02-17,1784.950806,1826.949707,1763.951416,1784.950806,1490.015137,71029338
2010-02-18,1721.952515,1763.951416,1721.952515,1721.952515,1437.426025,18591583
2010-02-19,1742.951904,1742.951904,1679.953735,1742.951904,1454.955811,26632281
2010-02-22,1742.951904,1763.951416,1721.952515,1742.951904,1454.955811,18663609
2010-02-23,1763.951416,1763.951416,1700.953125,1763.951416,1472.485352,22980395
2010-02-24,1742.951904,1763.951416,1721.952515,1742.951904,1454.955811,7813310
2010-02-25,1742.951904,1763.951416,1700.953125,1742.951904,1454.955811,12939047
2010-03-01,1763.951416,1763.951416,1721.952515,1763.951416,1472.485352,14643260
2010-03-02,1763.951416,1784.950806,1742.951904,1763.951416,1472.485352,13578350
2010-03-03,1763.951416,1805.950195,1742.951904,1763.951416,1472.485352,45192912
2010-03-04,1805.950195,1847.949097,1742.951904,1805.950195,1507.544678,83975528
2010-03-05,1784.950806,1826.949707,1784.950806,1784.950806,1490.015137,18636227
2010-03-08,1805.950195,1826.949707,1784.950806,1805.950195,1507.544678,20736881
2010-03-09,1805.950195,1826.949707,1784.950806,1805.950195,1507.544678,19465417
2010-03-10,1805.950195,1826.949707,1784.950806,1805.950195,1507.544678,16211161
2010-03-11,1805.950195,1826.949707,1784.950806,1805.950195,1507.544678,14163485
2010-03-12,1805.950195,1805.950195,1784.950806,1805.950195,1507.544678,5266811
2010-03-15,1805.950195,1805.950195,1784.950806,1805.950195,1507.544678,8452613
2010-03-17,1868.948486,1868.948486,1805.950195,1868.948486,1560.133301,85379138
2010-03-18,1847.949097,1868.948486,1826.949707,1847.949097,1542.603760,28491261
2010-03-19,1847.949097,1889.947876,1826.949707,1847.949097,1542.603760,40470758
2010-03-22,1784.950806,1847.949097,1784.950806,1784.950806,1490.015137,21770242
2010-03-23,1784.950806,1826.949707,1763.951416,1784.950806,1490.015137,13140243
2010-03-24,1805.950195,1826.949707,1784.950806,1805.950195,1507.544678,12332482
2010-03-25,1805.950195,1805.950195,1784.950806,1805.950195,1507.544678,5584082
2010-03-26,1826.949707,1868.948486,1784.950806,1826.949707,1525.074097,38443321
2010-03-29,1952.946167,1952.946167,1847.949097,1952.946167,1630.251587,140657447
2010-03-30,1973.945557,1994.945068,1952.946167,1973.945557,1647.781250,110423876
2010-03-31,2015.944458,2036.943848,1973.945557,2015.944458,1682.840576,94304979
2010-04-01,2015.944458,2057.943359,1994.945068,2015.944458,1682.840576,42288070
2010-04-05,1994.945068,2015.944458,1973.945557,1994.945068,1665.310791,28409711
2010-04-06,2015.944458,2036.943848,1994.945068,2015.944458,1682.840576,27559092
2010-04-07,1973.945557,2015.944458,1952.946167,1973.945557,1647.781250,17039160
2010-04-08,1931.946777,1973.945557,1910.947388,1931.946777,1612.722290,28628765
